the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
1.4,11.563220908910054,28.957714011273175,242.06666647763495,1.495705198457311
14.0,19.971341156302444,37.593047973347865,862.0701517085846,272.50854474205363
2.2,4.907714118556981,14.268794213280458,106.6962976891804,1.0925783636566173
6.32,15.608634736326534,15.77983420962569,333.58900102670236,2.989031745813058
4.34,14.812544296020809,15.738528972903921,267.4725945392077,2.9374864534830882
3.72,0.991921908006661,4.869663903632762,112.26619578638554,0.0
11.06,6.278362755627407,6.532501647256703,349.77204902592666,2.959521470561492
15.0,4.075941861674912,14.50805505499369,476.4803933580799,0.44056378933924556
4.65,13.036754609251805,38.583041634821555,438.5085875230285,1.0404412147605897
12.0,9.48367453050501,13.49927899449131,429.61366102814304,2.576577153605411
0.31,18.562421629585966,21.175787812153093,244.95834102470008,2.859212001821908
13.0,17.792246493289937,39.28692326425531,801.6015736083584,259.0508618741724
1.86,0.39999242221669506,31.796824218758054,62.3150932428357,0.0
1.8,19.79635968869114,4.675993741244553,108.46059240224744,3.7637952727280584
3.41,9.23397511982616,14.404434772119536,180.06011538054636,2.4400613403005664
8.4,6.398441483243015,29.89249358992761,361.71922261402125,0.0
0.31,8.49727760007513,30.14732953536093,162.81613677774348,0.45211902514584423
4.34,19.767128556194784,6.271626859086901,201.97923262803292,3.682724436113335
3.6,19.858625785946533,23.812920563458597,389.57512700411723,2.8008777233563453
0.93,7.04379022693308,25.162601237908614,133.68605081027695,0.4276901458968343
7.8,19.701692101681555,37.049762216413086,667.2858045769713,87.22146699478624
11.0,2.282973162591999,38.85967799386134,376.6293611801714,0.0
11.85,14.572796944132694,13.509516533991777,466.5128647579593,3.0729633723860412
1.0,4.7881371363153775,25.649416324366605,103.08775369650817,0.0
11.85,4.174771567684353,25.269073155126897,411.6855648898558,0.0
5.53,19.92106739691897,33.47393042692729,562.6838544447571,2.319671844887969
4.4,19.718074763048627,5.526464312287933,194.74274189100817,3.71972596824491
7.11,2.946152736387415,30.901391185480513,263.6581309195688,0.0
4.34,14.109442950010518,38.8536271393645,456.5178213143063,1.2462678167364833
10.27,6.813249341038857,20.34822306657292,385.12051043978374,1.01343337840175
3.0,4.614103333238773,31.16249010739278,174.47216968592477,0.0
11.85,6.912504113334332,37.4563146894774,503.7401576168146,106.72642257221719
14.0,17.642805486509076,27.029092725157177,697.7214152560593,114.94450240210787
2.2,8.000407073360286,17.31583106383519,147.80021839453127,1.8356312491281406
2.8,7.586531287198044,5.236341118173002,106.15539943407663,3.30978454843927
11.85,18.010146853495048,18.08699555656338,543.8396676673312,2.9957330329567293
14.0,2.654092618893027,38.82801995360286,473.4318966990531,0.0
11.06,16.310950911495812,24.527028722698205,565.1994969004669,35.756768211569636
13.0,5.833947949561367,36.33675446650052,509.3920405281333,68.30741674428859
2.48,2.5886876430957906,15.458915825511074,96.92298262389508,0.0
1.4,19.33024915935474,33.36133274366983,428.08972453396643,2.274138503407503
8.4,2.5834785474802158,15.37990643817344,270.80019500716435,0.0
4.65,5.868520186509352,31.942255187823424,249.1822616234249,0.0
11.0,11.41035100512192,1.633654220869416,334.5843408486714,3.8568269968087665
9.0,13.504546785932716,39.921425239056234,588.07245294117,133.94230574539094
6.32,9.17788475051774,27.884610954459326,339.3610473918313,0.9617606112469095
7.2,16.749463414656685,39.801686888084504,611.6741390241552,84.25583467869728
8.0,19.676732082008435,6.021469935139621,306.2897103921666,3.693980183800673
11.06,2.950245357302337,9.78620135430942,342.4870170667063,0.6829194968184664
2.0,16.148325817476024,23.908374078180632,290.4481286283353,2.519451839873918
6.6,11.071694316185452,39.95273823645353,459.4467029091526,53.64727178633175
0.44,5.564787260854511,9.967446387829138,46.21603120934514,2.2088360397988387
10.27,8.826310985554361,28.713454891972965,453.99832940774434,23.20209453094499
10.27,7.1322312068064,1.5343405324505666,308.5039628564471,3.7848722948035785
11.85,12.304883548764863,21.773026622832642,509.13873425886766,2.230537774978117
2.2,3.5048648534895954,5.7594734416129745,76.79170562406965,2.3567202496043196
3.08,13.669025575201756,25.478929220188064,299.51528108370354,2.136009836252575
8.4,7.208676138854793,0.25112174015805344,248.04615317773505,3.9651639586352747
8.4,0.2541116571577984,31.27209369795201,251.7279621314283,0.0
3.41,5.191061320293191,37.487893901075026,217.01517360547535,0.0
15.0,18.000867022546263,15.896669550775258,612.6923008109194,3.116894228991052
3.16,2.22410451819278,4.639680696436255,99.09548087994942,1.913910673493763
12.0,1.1765229653116305,26.886964094471214,371.77987843479275,0.0
5.53,7.911704974978462,14.607851128829195,231.9258050698216,2.1536405648304697
13.0,7.846965563998207,8.158292244609363,420.61070298269,2.960325213858524
4.03,7.5226204995073935,8.09730404330827,155.02976723216094,2.9236059370749183
5.28,10.895535442259419,27.824213960964805,337.1278256188208,1.4462738331293181
3.95,9.9586972421156,17.773441137861834,222.33019154551715,2.2152845190736925
6.0,1.3413401656216273,27.91475107163958,198.86590609543168,0.0
9.48,1.7723804366255425,15.05436831090979,294.7212407280072,0.0
1.0,5.784754248747241,7.859325696245638,56.67856062818719,2.6413725876172407
2.2,8.58458545435315,2.6413086171528555,78.28472372116083,3.6923196080698952
12.0,0.2839338411991088,17.07227235476918,355.7084375206121,0.0
2.79,1.579384658760119,31.89075629804726,112.24666275203609,0.0
5.53,14.715567240304237,17.206444726915656,314.5035566073034,2.830731806260978
1.86,5.188216795843605,4.260465779725773,67.9465320698941,3.1788188606268486
4.34,16.356925138118267,33.37642653108438,455.15742608811087,1.959492615558668
14.0,8.502970027492614,37.98301723076149,605.3810742401403,173.46454112138957
9.0,10.912353503596506,39.76560479400892,524.9618020779224,120.83114878080809
3.41,12.507318421230284,27.73031510706864,308.35312857909605,1.782872861060417
9.0,14.444525886283358,3.4549186914478947,294.54279748417395,3.7608146699554386
9.0,4.354350596636536,28.72513594212373,339.6475876968312,0.0
9.48,17.345532950755704,33.23278037882364,624.5761722636678,97.05437145307086
6.6,8.091416214487738,12.823226650784466,256.29483842652525,2.415206150460486
0.62,14.752358140628461,0.913258179068337,26.31162703948458,3.938094088391659
3.95,6.724538651295379,0.10388776203549721,116.54915836272257,3.9845509458086785
9.48,8.368392501722644,11.748675166172804,337.7025150994653,2.5960654732967745
2.0,15.616028715702202,7.869861415647401,132.53758911320796,3.4960395143398966
7.11,16.612952018411104,7.882688633678185,287.60683682842216,3.5255094564203704
0.44,14.607706277159991,25.974757408195078,240.59497610363954,2.221845585106805
9.48,14.182473992441135,12.44421940798925,384.60589086602323,3.1225635658051147
4.4,2.758909434493839,32.382424174884996,182.96410534072297,0.0
7.2,19.978675345695095,32.31046293138378,598.9921495051394,34.947565752320976
7.2,16.13854580860709,5.962331544534467,269.41401645454357,3.630553358695143
3.08,17.583991847945132,36.86000294746273,479.4395948060509,1.9037750207004223
3.0,17.620272057475137,35.99920777778526,468.7895009388907,1.956943703232259
3.41,15.940735191850493,24.286332973827367,332.53920163013333,2.4764609234432635
2.8,3.7455824637791713,27.47594057616924,144.06804071876286,0.0
8.0,11.610515635705811,23.130950364900038,396.33735652824413,2.007758562094741
15.0,4.1144272091656635,27.701053399206344,509.38438069694735,0.0
9.0,16.874772854776126,20.939945057610743,476.61408986320396,2.759097663842981
8.69,3.1970566529770217,26.652840291077663,306.6123842239943,0.0
15.0,8.426806862178784,38.074518248860436,633.507966992189,184.58936641753837
9.48,8.843764699648322,3.5086270692570265,297.3296833315955,3.6032654431210105
6.32,15.497241328037088,14.225461025882922,318.0812415124162,3.0820649478983917
12.0,11.680441664142995,7.463460311301744,405.1059076672839,3.3610292721881123
10.27,17.48533451129172,30.133213541478774,618.071591203765,85.08663833577315
11.85,18.112838722771702,23.71557822567464,606.1238661713526,43.75352964162255
6.0,15.67855473481166,4.682716955850612,220.45094045996066,3.7013298078136367
14.0,11.43282419782327,39.91130483157793,685.379358987099,246.66142246119307
10.27,10.87793816173216,25.784933188434096,470.2301452369088,11.442023261631475
13.0,6.7126324060961355,7.225385351777396,411.30081351532397,2.923613730849376
7.8,7.468969926098968,15.247504965518775,297.6498936213026,1.958553171804974
6.6,4.970100874973696,2.179070020433449,200.53811868911114,3.5615642267130077
3.6,3.3372879377430498,17.256854429004647,140.39465527758296,0.0
3.1,0.8675986405060176,7.378967755942658,94.98118943603616,0.0
5.72,17.66681459036461,29.57465690522248,481.6619880709271,2.325976833347629
5.72,15.523713946257363,30.643018805300915,453.5840750299658,2.026051052513198
1.2,15.23360128852865,37.773596643253356,380.53674629821546,1.5203764410128033
12.0,3.9777013132253636,13.509668805894957,385.0424564102688,0.6036492581841215
15.0,9.118900705285975,0.13729009979347673,441.7511608727013,3.984944446240774
5.72,8.216065692446852,13.724590529061196,235.8252824332204,2.329542259906903
1.55,9.003915006221954,20.50352280706434,156.3371860097644,1.722821373491882
0.2,4.415986682047852,23.38659546210402,67.84493645945525,0.0
4.2,16.141161461376853,34.24270471969059,455.1102154528662,1.8785476620361083
6.6,19.265723979831925,30.80213736776883,550.0952859097805,8.20638701950187
5.28,12.542768329445405,29.222818586769066,375.15302608035336,1.6701460300302626
9.0,19.356976444827836,5.864765681797559,332.714478694194,3.6970205704122443
2.0,8.227707005117518,17.42019186907802,144.79694080302266,1.8827403724703728
14.0,12.68851171398184,5.596653644382279,454.20792319550617,3.5589196140146866
6.32,19.588174027211366,17.794271191021807,394.9423684662773,3.0915809117122155
6.0,0.343691355906397,1.0074298936570747,176.60774696767896,1.068794788276711
10.27,14.310623168546835,1.123871839704802,311.5879838326541,3.9214659049806477
1.2,11.539903515344092,21.95887660566358,187.32199040082256,2.097135164391466
12.0,1.8463774016624313,14.474681200957168,368.83543455942913,0.0
0.62,13.414477217276556,11.17883404134635,108.20292873801374,3.16665898638606
11.85,11.673257488773034,37.66613264662275,612.2018789941844,174.0694166918478
7.11,13.625512644610822,6.9030250916307345,265.4683534032482,3.493375018490697
9.0,16.039290144960006,28.919040096517477,542.9045248930656,43.405834141934996
8.4,19.42521776570975,0.45017369677342156,252.206833255331,3.976825294717257
6.0,7.039011768338743,7.512745249960382,208.12938133620125,2.9326988649525383
11.06,15.510658319614807,27.148787634353837,577.8213412729475,61.513784473277944
3.52,5.199975328002422,38.33733411365202,223.09991491942566,0.0
11.06,5.900086060709042,28.265554260838044,425.2255216155514,0.0
6.6,13.462038905879275,31.92328866239147,451.8915323860373,7.293703489921138
2.2,13.320257159899974,17.255356083612696,202.58746825161936,2.7045778563825964
5.72,11.258953548733682,3.908605254004911,194.5720829971066,3.652844712691392
11.0,0.7959978124183609,11.591339208168172,328.9360083916206,0.0
0.88,14.375005389822551,33.70155824173879,316.5480488222482,1.6555446535276181
11.06,0.180630279187175,4.893354613783254,325.6943328060297,0.0
5.28,6.145839815960665,12.218458658679667,200.2876138285097,2.0119139085030344
9.0,0.9348882768162214,0.9110751592154509,265.11105209138935,3.0254716185787105
4.65,1.0363936899938908,12.270799735891318,144.34042765047388,0.0
11.85,18.472924488824635,18.15210197691939,549.5834454798458,3.017367174975426
9.0,9.617473559438256,5.816976217465779,298.16676898041493,3.395165873707321
11.0,17.699904934583614,12.452986872238752,455.65001027414615,3.29643764086512
3.0,19.169459564792582,17.29344813551627,287.1036328617701,3.0978645967005702
14.0,5.561478832505737,6.593984084535598,433.6033817448146,2.814346995983321
8.4,0.46189354200705246,11.95134421925857,250.2721492279073,0.0
8.4,0.5222461060390238,10.02789915601609,250.10221877158887,0.0
9.0,13.723483247813492,13.633265005819633,376.8575303522205,3.0065740045996145
0.31,10.592911957195943,7.414552670167587,56.2390221822464,3.300045851402479
3.0,11.080094200691908,29.01689881459504,281.10598336659507,1.3811685813300172
13.0,4.936335102700465,38.302085406744396,495.64315721996616,53.1122278286486
0.2,12.275188926682796,24.617024493918123,187.18717588537373,1.99457062201237
5.72,5.4679009824963725,5.518306982154559,186.27213370166368,2.990781471753138
12.0,9.656516129632994,7.906363351896073,398.6087551405941,3.181240600051008
10.27,15.990967240464888,38.41962337820851,670.5581632991588,165.14859188262142
10.27,19.312989706525148,0.5573180451608861,308.39608660167175,3.9711428394241524
8.4,17.32921881899913,32.88955790000644,588.9302074256118,66.87948522203784
4.4,0.3965123506615731,4.438737759703755,130.41600860584228,0.0
11.85,10.52486908793921,21.71644544542481,485.5276472210819,1.9366541033455333
4.2,16.052906332466847,12.630877143409677,245.13737260803117,3.2131719402197065
5.0,7.981048679295664,31.79974169703025,299.2771718838159,0.015593567356036786
10.27,16.984806158324776,24.951444366680388,556.2152675629746,30.749189315794922
11.85,12.899941678992198,23.95517109221415,533.8021859999054,21.81232569923322
13.0,15.710398857293914,30.733671359254075,671.902941241723,138.37447475021045
9.48,6.968730808621018,32.86245282896284,416.11775248562896,31.783664171264405
5.72,16.43678030044895,8.440755911759608,251.41131029478498,3.4864714525916574
11.06,19.37333927968203,35.2546970137733,734.9647238701339,163.25827166092805
7.8,13.273432757034566,12.373778875842065,327.86551311534265,3.0677785391059227
4.2,17.604636073709234,12.091715505277003,251.20215058633727,3.313151634907422
11.06,14.058980981086076,24.874585431524444,534.9907940965218,30.043354800141557
14.0,17.42212487186932,38.1542230420206,810.4365829363419,268.949899576029
10.27,10.13881655343781,28.711509513081914,476.5984367552532,35.5690794359691
9.48,1.4099987425751692,14.667010688117479,291.12027997654934,0.0
7.11,1.794593212012523,18.796892994575035,229.27366594499406,0.0
11.85,8.247291311840945,14.749785182067278,421.37746511015024,2.2115600596173364
4.2,6.759584493920292,34.23455283833435,262.3268115133799,0.0
0.31,3.3780004780793216,3.853672070331693,16.92462365756483,2.8591854573914004
11.0,12.428215231074674,2.558611281973091,342.4793830230104,3.7941288242598414
6.32,18.917887940323254,18.040262741060936,390.5782013696278,3.0463912886063604
0.93,5.961819865367806,28.092685206169982,127.83211724020107,0.0
2.2,6.337475331272191,12.044440892052926,110.47880821941087,2.0994891084435805
11.0,3.228006507685399,27.61838713089884,376.89140003418964,0.0
3.52,13.497083025931559,2.671314167991765,125.12096946823928,3.8020821119008126
7.2,13.647234584977765,35.15726890037837,499.5596976303641,45.17423745221781
13.0,9.945427594952656,6.996448786814411,423.9496048986342,3.296516040158481
7.11,8.987224045167883,36.50529728547638,405.88277132402106,36.04417970792673
0.44,12.834094241073783,2.878280328831204,35.10007259546911,3.775731713141107
8.0,12.780270665009352,11.123712852077357,320.4984366296351,3.129618366962088
12.0,13.590124036274387,12.995005264019252,458.7622400340361,3.0437905327918022
8.69,0.06724942427956515,7.929402490396864,255.80594865141603,0.0
15.0,17.60853524753245,6.920154429925041,514.1122699186218,3.6069999955905026
5.28,2.9238940427483473,30.67056190023279,209.03848393670106,0.0
11.85,13.569723042373896,11.945727106479232,445.650125024821,3.119677898423088
3.6,18.98775616545256,8.930302364916685,207.57984227328143,3.529681006691828
14.0,18.179169998858946,10.431485680674486,525.3814509177865,3.426184711330097
15.0,8.894112322767667,8.28178206526113,485.1954599526692,3.0688466971503225
14.0,12.619390732663668,17.080468999660226,540.9270673223168,2.6464902021418806
3.0,5.939112787539078,33.473771602763456,207.48270298388093,0.0
4.65,2.1817991253003166,8.59382153287898,147.95999538205345,0.0611307277446671
9.48,19.576862100868077,30.297443931182656,634.5893291097271,74.16352399935151
8.69,1.882412814710841,30.061748087392566,289.4391718993901,0.0
9.0,4.465066544368879,21.025430970025774,320.9279690431196,0.0
1.0,6.047725202998537,17.65874336099522,93.47713636654433,1.0801015640988783
